# time, H_SV chi2
4.022799999999999727e+02	4.067831454512634615e+00
8.060299999999999727e+02	2.868690176711002682e+00
1.207910000000000082e+03	4.783268422398002429e+00
1.611390000000000100e+03	7.166840356494426523e+00
2.012829999999999927e+03	4.930305975786294148e+00
2.414500000000000000e+03	3.911882938749798200e+00
2.815179999999999836e+03	3.137225220538691239e+00
3.218679999999999836e+03	5.893342017871208149e+00
3.621579999999999927e+03	5.056700599109471561e+00
4.023019999999999982e+03	5.789072403041111592e+00
4.426399999999999636e+03	4.438516647458972564e+00
4.827590000000000146e+03	4.206095345356103188e+00
5.231319999999999709e+03	3.984128153099423475e+00
5.633960000000000036e+03	3.672605090166858766e+00
6.035180000000000291e+03	4.859409649179596613e+00
6.438229999999999563e+03	5.185440333958622361e+00
6.839470000000000255e+03	3.156181382901605659e+00
7.241789999999999964e+03	4.440309464283936691e+00
7.645829999999999927e+03	3.885490041785168103e+00
8.048979999999999563e+03	3.997396942819194887e+00
8.450079999999999927e+03	3.121333807473414712e+00
8.851850000000000364e+03	3.303136539454770482e+00
9.254899999999999636e+03	4.480984148900745367e+00
9.656229999999999563e+03	2.237281893831204460e+00
1.005847999999999956e+04	1.489827723627140221e+00
1.046303000000000065e+04	2.048101423762317630e+00
1.086723999999999978e+04	3.230348274249803531e+00
1.127109000000000015e+04	3.670614452551757445e+00
1.167618000000000029e+04	3.134315398879512049e+00
1.207810000000000036e+04	3.813302433598517727e+00
1.248121999999999935e+04	3.397368885685576156e+00
1.288212999999999920e+04	4.586499570650496516e+00
1.328550000000000000e+04	6.254920922387512405e+00
1.368669000000000051e+04	5.056694693203342084e+00
1.408932999999999993e+04	4.018138426731231228e+00
1.449132999999999993e+04	3.528405223009964065e+00
1.489559000000000015e+04	2.964794619499631079e+00
1.529813999999999942e+04	3.530163198492493937e+00
1.569945000000000073e+04	3.426451601594819873e+00
1.610221999999999935e+04	3.758907204314286155e+00
1.650300000000000000e+04	5.375264081980689390e+00
1.690454999999999927e+04	3.840427607422698841e+00
1.730922999999999956e+04	4.381608734358843904e+00
1.771300000000000000e+04	4.330135846483895712e+00
1.811543999999999869e+04	2.815749458633008295e+00
1.851791999999999825e+04	4.971580565302367027e+00
1.892075999999999840e+04	4.702861382394678103e+00
1.932129999999999927e+04	3.409211378794330560e+00
1.972297999999999956e+04	2.477582412691913927e+00
2.012347999999999956e+04	2.102505698910751342e+00
2.053270000000000073e+04	4.346502677361808509e+00
2.093595999999999913e+04	2.239706741614419627e+00
2.134186000000000058e+04	3.090269303517596544e+00
2.174686000000000058e+04	6.170025489295819732e+00
2.215706999999999971e+04	5.079377717207572474e+00
2.255790000000000146e+04	5.809531600475749791e+00
2.296056999999999971e+04	4.337025108967030640e+00
2.336377999999999884e+04	4.100766191633481661e+00
2.376397999999999956e+04	1.815764135282906144e+00
2.416431999999999971e+04	2.693034018122406170e+00
2.456581999999999971e+04	3.974409856776862870e+00
2.496836999999999898e+04	4.124203701848072612e+00
2.537115000000000146e+04	1.768591797896707618e+00
2.577438000000000102e+04	3.298612095896641616e+00
2.617606000000000131e+04	3.449533575336475977e+00
2.657691999999999825e+04	1.403112258703464565e+00
2.697836999999999898e+04	2.212916137384470350e+00
2.738104999999999927e+04	4.237239082241162969e+00
2.778411999999999898e+04	2.730987779639945767e+00
2.818538999999999942e+04	3.300294196175031392e+00
2.858797999999999956e+04	4.214267116695245008e+00
2.898897999999999956e+04	2.912552606407879274e+00
2.938961999999999898e+04	4.529021518137739122e+00
2.979156000000000131e+04	6.004413397826175114e+00
3.019470000000000073e+04	3.997480192510552754e+00
3.059566999999999825e+04	3.969917645025254238e+00
3.099970999999999913e+04	5.867405874546157918e+00
3.140249000000000160e+04	2.828447026400972675e+00
3.180552999999999884e+04	3.679616009178523495e+00
3.220559000000000015e+04	1.587449339233897083e+00
3.260597000000000116e+04	2.183869337385004439e+00
