# time, H_SV chi2
4.012737300000000005e+02	3.276452308075666231e+00
8.026105800000000272e+02	2.871969558801859446e+00
1.205622000000000071e+03	3.400257919698411513e+00
1.605707499999999982e+03	4.067197163512857649e+00
2.006437100000000100e+03	3.540636213602922577e+00
2.406985799999999927e+03	4.816818112571811028e+00
2.808452400000000125e+03	3.769171055421570937e+00
3.209745800000000145e+03	3.724488194703811761e+00
3.609791299999999865e+03	3.945533979066977892e+00
4.009848899999999958e+03	3.728479724457626876e+00
4.410500900000000001e+03	3.699850419416124581e+00
4.812882700000000114e+03	3.857641624891558152e+00
5.214308799999999792e+03	3.792989822873851224e+00
5.616578400000000329e+03	3.421194644852123545e+00
6.019020499999999629e+03	3.921809152084255512e+00
6.420574400000000423e+03	4.047766672475739291e+00
6.822210299999999734e+03	4.359551218775592041e+00
7.222255600000000413e+03	3.758077829224424793e+00
7.624603699999999662e+03	3.440053070613783959e+00
8.025816899999999805e+03	3.924838038453770661e+00
8.426403700000000754e+03	4.435409249893256245e+00
8.828403700000000754e+03	3.556634293159885107e+00
9.229059600000000501e+03	3.771730540667162845e+00
9.630203400000000329e+03	3.385842598790513858e+00
1.003122899999999936e+04	3.808573968494004536e+00
1.043152200000000084e+04	3.913833159598221645e+00
1.083254000000000087e+04	4.021027403641424414e+00
1.123267599999999948e+04	3.623712867689639516e+00
1.163348699999999917e+04	4.023344167125300963e+00
1.203414500000000044e+04	4.267022761120423446e+00
1.243587299999999959e+04	3.776869762740028058e+00
1.283599599999999919e+04	4.430608620209363302e+00
1.323738999999999942e+04	4.103632510062570127e+00
1.363872799999999916e+04	2.426805385281613603e+00
1.403946700000000055e+04	3.785315119271525752e+00
1.443969900000000052e+04	3.958029003058087358e+00
1.484028100000000086e+04	4.287862254093249170e+00
1.524059200000000055e+04	3.903005437954585766e+00
1.564062500000000000e+04	3.758869042079415301e+00
1.604109100000000035e+04	3.347230167873477935e+00
1.644254999999999927e+04	3.570439562545443035e+00
1.684395100000000093e+04	4.275382602495394480e+00
1.724495400000000154e+04	4.096889966885113310e+00
1.764509600000000137e+04	3.882737633324918836e+00
1.804616100000000006e+04	3.861382506388015390e+00
1.844939099999999962e+04	3.952127543331767523e+00
1.885292799999999988e+04	3.348804494499954210e+00
1.925579899999999907e+04	4.245259670544989206e+00
1.965719199999999910e+04	3.622906070750540941e+00
2.006022699999999895e+04	5.019024957921838670e+00
2.046175100000000020e+04	3.520422961930131933e+00
2.086216500000000087e+04	3.585651367130356260e+00
2.126443100000000049e+04	3.939375545217664421e+00
2.166545100000000093e+04	3.606581906892904144e+00
2.206694299999999930e+04	5.225527340641328067e+00
2.246716900000000169e+04	3.511571805944359248e+00
2.287027899999999863e+04	5.042458438586979952e+00
2.327269900000000052e+04	3.957116995079172916e+00
2.367574499999999898e+04	2.360491754872764414e+00
2.407661200000000099e+04	3.951156333343796234e+00
2.447967399999999907e+04	3.878642426818581956e+00
2.488007500000000073e+04	3.466103095680101553e+00
2.528400700000000143e+04	3.336414932160751246e+00
2.568870000000000073e+04	5.521291837688183435e+00
2.608971900000000096e+04	3.779462467462441300e+00
2.649083499999999913e+04	3.725626262611815509e+00
2.689221399999999994e+04	4.534533094187792379e+00
2.729294199999999910e+04	4.534886473525797435e+00
2.769336500000000160e+04	4.596820663256053763e+00
2.809343600000000151e+04	4.291711960108997914e+00
2.849544399999999951e+04	3.758253366141405927e+00
2.889910199999999895e+04	4.112693442664600241e+00
2.930173500000000058e+04	3.132769539777312318e+00
2.970390699999999924e+04	4.414760658849284702e+00
3.010721800000000076e+04	4.042625879655507681e+00
3.050770899999999892e+04	3.528221529064056394e+00
3.091138899999999921e+04	3.687278083763503300e+00
3.131292599999999948e+04	3.797006934049616422e+00
3.171450999999999840e+04	4.035525572622250756e+00
3.211618600000000151e+04	2.279929026045170115e+00
3.251717599999999948e+04	3.161443618579812487e+00
3.291909500000000116e+04	4.487680115801984115e+00
3.331938500000000204e+04	4.034502633612221167e+00
3.372093699999999808e+04	4.045574484679712590e+00
3.412344600000000355e+04	3.131900678601862165e+00
3.452470799999999872e+04	4.149177215572622757e+00
3.492542899999999645e+04	3.688025556457877663e+00
3.532549399999999878e+04	3.533838812419151765e+00
3.572629000000000087e+04	3.972186289777801083e+00
3.612736899999999878e+04	4.068771311573311955e+00
3.725226000000000204e+04	4.173176473849948387e+00
3.765231799999999930e+04	4.262091046774697745e+00
3.805539699999999721e+04	4.493917724435809724e+00
3.845739199999999983e+04	4.140584135446780500e+00
3.885804000000000087e+04	3.931717727534763007e+00
3.925963799999999901e+04	3.962839706509448945e+00
3.966082200000000012e+04	4.016830917965073411e+00
4.006266900000000169e+04	3.596027262600553609e+00
4.046504499999999825e+04	4.229967410557307517e+00
4.086659599999999773e+04	3.279313626323494546e+00
4.126820599999999831e+04	4.101139072844001809e+00
4.167012599999999657e+04	3.612035507493075670e+00
4.207102900000000227e+04	3.532112172754396262e+00
4.247210899999999674e+04	3.670792113671980328e+00
4.287265299999999843e+04	4.156988574761606436e+00
4.327324399999999878e+04	3.875416962003449761e+00
4.367567799999999988e+04	3.739971254824522973e+00
4.407582600000000093e+04	4.492487781909865419e+00
4.447612500000000000e+04	3.785117590221975803e+00
4.487822099999999773e+04	3.924725159147749221e+00
4.527941500000000087e+04	3.371401288099884486e+00
4.568008099999999831e+04	5.068380512688030137e+00
4.596796600000000035e+04	3.357127837024145744e+00
