# time, H_SV chi2
4.002285100000000284e+02	5.032386453155845096e+00
8.007310300000000325e+02	4.041524201273240635e+00
1.202110899999999901e+03	1.791678380687068417e+00
1.604603499999999940e+03	4.415529435272825154e+00
2.007816499999999905e+03	5.890817654822482652e+00
2.409790399999999863e+03	3.175405783771902968e+00
2.810584499999999935e+03	5.223836936691942157e+00
3.212905400000000100e+03	3.963532147417823559e+00
3.613374600000000100e+03	3.731973222854890970e+00
4.013516900000000078e+03	5.944436231287636652e+00
4.415620299999999588e+03	5.791382431755431881e+00
4.817418999999999869e+03	5.116651784444362860e+00
5.219950399999999718e+03	2.563698161549626597e+00
5.620235899999999674e+03	2.143832770929925413e+00
6.020555099999999584e+03	1.690336108329215659e+00
6.420810499999999593e+03	3.307498960084989115e+00
6.821392600000000130e+03	1.139041771077848209e+00
7.224475900000000365e+03	3.129920571827153886e+00
7.627368800000000192e+03	4.856866306606089090e+00
8.031566600000000108e+03	6.913296565129942728e+00
8.433210699999999633e+03	7.266634804955725002e+00
8.835111500000000888e+03	5.139925658824347821e+00
9.237123999999999796e+03	2.551734511697570706e+00
9.639359399999999368e+03	9.263967559389016948e-01
1.003961599999999999e+04	8.785203859483565747e-01
1.044478600000000006e+04	2.490040840091600760e+00
1.084514999999999964e+04	2.509321562417093254e+00
1.124548500000000058e+04	4.811538562527992724e+00
1.164795700000000033e+04	3.145167951894229930e+00
1.204832400000000052e+04	6.827734607047180937e+00
1.244960200000000077e+04	5.899284388347507679e+00
1.285328299999999945e+04	6.731564903496336960e+00
1.325456999999999971e+04	6.321774278258352808e+00
1.365541500000000087e+04	6.443893667774354128e+00
1.405801800000000003e+04	3.972778689908138094e+00
1.445877399999999943e+04	2.784622536393972503e+00
1.485889700000000084e+04	3.408364319644414664e+00
1.525961900000000060e+04	2.762596136447725836e+00
1.566005899999999929e+04	4.987759948329829385e+00
1.606031300000000010e+04	4.410905000283904087e+00
1.646035299999999916e+04	7.139716771509693416e+00
1.686350800000000163e+04	4.390402839921923928e+00
1.726411000000000058e+04	4.788072737127801126e+00
1.766415799999999945e+04	4.281570980846262309e+00
1.806620999999999913e+04	6.775178621677734547e+00
1.847061200000000099e+04	4.528445171217472698e+00
1.887357900000000154e+04	5.726132581585763326e+00
1.927370699999999852e+04	7.713690205802870459e+00
1.967407500000000073e+04	2.662631324313374126e+00
2.007501399999999921e+04	1.356981637621925252e+00
2.047688499999999840e+04	3.252302735205876871e+00
2.087732900000000154e+04	5.079038986007520684e+00
2.127819700000000012e+04	6.047910579297021805e+00
2.167930900000000111e+04	6.565525134155482334e+00
2.207946600000000035e+04	5.775919642372885576e+00
2.248091800000000148e+04	3.421085172574798605e+00
2.288210299999999916e+04	1.833912528145911658e+00
2.328338499999999840e+04	3.280459538862331659e+00
2.368469700000000012e+04	5.446851367361837504e+00
2.408700000000000000e+04	3.881904533015274605e+00
2.449189400000000023e+04	4.381751076888953378e+00
2.489299199999999837e+04	1.321739512111164361e+00
2.529473500000000058e+04	1.694173622861283368e+00
2.569530199999999968e+04	3.212847996405495121e-01
2.609719700000000012e+04	1.644793660547909431e+00
2.649806100000000151e+04	4.515638966765267881e+00
2.690071800000000076e+04	3.242373549158457102e+00
2.730456999999999971e+04	4.000530203812748375e+00
2.770831000000000131e+04	4.196790228019313673e+00
2.810833899999999994e+04	4.092361967288328017e+00
2.851126599999999962e+04	5.184241900508117062e+00
2.891241800000000148e+04	3.601000537664463597e+00
2.931627500000000146e+04	3.263100519562123214e+00
2.971921099999999933e+04	3.244757698133408752e+00
3.012259100000000035e+04	2.005458806005054662e+00
3.052427899999999863e+04	3.407666189078208063e+00
3.092791400000000067e+04	3.064673092605327387e+00
3.133242399999999907e+04	3.287199622315553071e+00
3.173439600000000064e+04	4.251854693751819347e+00
3.213890999999999985e+04	2.531021971675516014e+00
3.254335499999999956e+04	6.041887856622391695e+00
3.294420199999999750e+04	6.289020067816495363e+00
3.334490299999999843e+04	6.339998001513674097e+00
3.374755999999999767e+04	7.203413225716458257e+00
3.414941399999999703e+04	6.487418090897889122e+00
3.455055999999999767e+04	6.751922350674279372e+00
3.495124599999999919e+04	6.911206860386647222e+00
3.535223799999999756e+04	6.042167166455428173e+00
3.575762700000000041e+04	2.836783359186936249e+00
3.616187599999999657e+04	3.498596966079213111e+00
3.656378399999999965e+04	4.047524823661262872e+00
3.696608099999999831e+04	3.959174980048239867e+00
3.736637799999999697e+04	3.709675352709258966e+00
3.776804499999999825e+04	4.158604233534346939e+00
3.816916799999999785e+04	3.373917670325070173e+00
3.856944700000000012e+04	7.350224938790745455e+00
3.897133000000000175e+04	6.678956102522367821e+00
3.937145799999999872e+04	5.961127535534751054e+00
3.977293899999999849e+04	5.782708036063455737e+00
4.017549500000000262e+04	3.120320539985071306e+00
4.057694499999999971e+04	4.245452524577996378e+00
4.097838399999999820e+04	3.126202361351535064e+00
4.138647899999999936e+04	2.236423693021496906e+00
4.178714800000000105e+04	4.189368153404750217e+00
4.218725299999999697e+04	3.899536651344937876e+00
4.258894600000000355e+04	3.045047396426558972e+00
4.299299599999999919e+04	3.729219181892358570e+00
4.339314499999999680e+04	3.588024263902130251e+00
4.379341399999999703e+04	3.987152741597031369e+00
4.419378300000000309e+04	4.568965348751589772e+00
4.459518600000000151e+04	6.156755431355369623e+00
4.499535199999999895e+04	2.082936696703802770e+00
4.540165600000000268e+04	5.657496778606059262e-01
4.580956700000000274e+04	3.204313196011026044e+00
4.621105999999999767e+04	6.264578837893552077e+00
4.661108800000000338e+04	7.147608499154643802e+00
4.701185199999999895e+04	2.548629949444063847e+00
4.741313399999999820e+04	4.094932744543916314e+00
4.781344200000000274e+04	4.941646469540457609e+00
4.821703600000000006e+04	4.151906072829424588e+00
4.862204800000000250e+04	3.703264091406148761e+00
4.902485199999999895e+04	1.438057504114261809e+00
4.942745900000000256e+04	3.527251858233391602e+00
4.982801499999999942e+04	5.717609279284603829e+00
5.022971199999999953e+04	4.132668654990186319e+00
5.063105999999999767e+04	5.039236437353268983e+00
5.103381100000000151e+04	6.314534832094231831e+00
5.143494099999999889e+04	6.519795579033372590e+00
5.184062599999999657e+04	4.246509106241175502e+00
5.224305399999999645e+04	6.047284473328653931e+00
5.264604000000000087e+04	4.145930209552068035e+00
5.304625299999999697e+04	2.985457137989263821e+00
5.344859999999999854e+04	4.321433054841445909e+00
5.385258699999999953e+04	3.228624640756572628e+00
5.425969799999999668e+04	3.495673470736525346e+00
5.466233899999999994e+04	4.954320033962332559e+00
5.506280900000000111e+04	4.577110715543923902e+00
5.546471600000000035e+04	7.011750030386387778e+00
5.586656100000000151e+04	4.020049535297110843e+00
5.626786600000000180e+04	3.946378665955796894e+00
5.666896199999999953e+04	3.725656318349124696e+00
5.707051999999999680e+04	3.650897136910907115e+00
5.747288100000000122e+04	2.136942044436251908e+00
5.787425699999999779e+04	3.642196363411233762e+00
5.827484900000000198e+04	4.479224269392703128e+00
5.867787000000000262e+04	4.960979715521030009e+00
5.895105900000000111e+04	5.872470978390945895e+00
