# time, H_SV chi2
4.017816599999999880e+02	3.004817248641251215e+00
8.047874000000000478e+02	2.691569110973323298e+00
1.205763599999999997e+03	4.226578898460375378e+00
1.607958800000000110e+03	3.829139114447310810e+00
2.008615099999999984e+03	2.997083475391190799e+00
2.410246099999999842e+03	4.362346894503378536e+00
2.815471500000000106e+03	1.658398919412644057e+00
3.218322500000000218e+03	3.523444353345041247e+00
3.620143999999999778e+03	1.190959346568646549e+00
4.022994799999999941e+03	2.227810477232389896e+00
4.426704899999999725e+03	2.995632054627564322e+00
4.828920900000000074e+03	1.892280939678442575e+00
5.229872800000000097e+03	5.188253976264538991e+00
5.632968899999999849e+03	2.055943794211596565e+00
6.033624300000000403e+03	2.289834042766124345e+00
6.434960399999999936e+03	1.542496244990551491e+00
6.835847799999999552e+03	2.737143749469381326e+00
7.236224699999999757e+03	6.454930004025619672e-01
7.639651399999999740e+03	1.357880386168557330e+00
8.041817699999999604e+03	4.078214199079266966e-01
8.441864600000000792e+03	1.640535561611511151e+00
8.841887399999999616e+03	3.433563090659789707e-01
9.242606499999999869e+03	2.593567343547421356e+00
9.644580799999999726e+03	8.484903038402351605e-01
1.004542100000000028e+04	4.369958765576407167e+00
1.044781400000000031e+04	2.571109394793055891e+00
1.084787000000000080e+04	2.178022105069907344e+00
1.124947700000000077e+04	4.433215037772460398e+00
1.165138500000000022e+04	3.439026685988447962e+00
1.205418499999999949e+04	4.795792959032428193e+00
1.245654800000000068e+04	2.341323789762738361e+00
1.285845499999999993e+04	5.893247713849616432e+00
1.325874500000000080e+04	1.640290507433186606e+00
1.366350599999999940e+04	3.306992351484938197e+00
1.406647999999999956e+04	3.829388102625256529e+00
1.446724400000000060e+04	4.073427114996285070e+00
1.486783799999999974e+04	3.088131688416714038e+00
1.526843499999999949e+04	2.431946198287876282e+00
1.566961299999999937e+04	1.959471936902693834e+00
1.607237000000000080e+04	1.837229637931961701e+00
1.647357900000000154e+04	2.416132205451404502e+00
1.687501399999999921e+04	3.976276492015472286e+00
1.727727500000000146e+04	3.552732101111830243e+00
1.767992699999999968e+04	2.804382113944212218e+00
1.808071900000000096e+04	1.789409230476683543e+00
1.848230900000000111e+04	2.321686251078334262e+00
1.888272300000000178e+04	4.449090919893498253e+00
1.928433499999999913e+04	3.924821298833043759e+00
1.968434999999999854e+04	3.357731146420271262e+00
2.008613899999999921e+04	3.241964361426567187e+00
2.048719399999999951e+04	3.329547969803393404e+00
2.088762800000000061e+04	2.953203162532687998e+00
2.128802300000000105e+04	3.596665544034483908e+00
